id,absa_input,absa_target,data_origin
433882,". atrageti lumea cu oferte mari si mai mici pe care nu le aveti pe stoc!!! ar trebui ca stocul de marfa sa fie dat in functie de pret si nu de alte numere. astfel ar fi disponibile mereu si numerele de la 1 pana la mare. e normal sa suplimentezi mai mult cele care se vand mai mult pentru ca fiecare produs sa fie disponibil permanent.. daca ai spus ca numerele mari se dau imediari si cele mari zac destul de mult pe stoc, nu e logic ca data viitoare vei avea pe stoc mult mai multe produsi decat cele mici? la voi nu e asa se pare... ultima data am dat aproapi 1000 lei pe luna si vroiam 4 ~ 5 mii de lei pentru mine si ai mei ca sunt de acasa. nu ma bate nimeniik pe cele mari! merci pentru nimic si voi lua din alte motive si voi intra mai rar pe al meu..",shop diversity is negative; promotions is negative,c-mlm
433888,". ele ar trebui sa fie ceva mai variate, mai multe promoții nu ar strica.",promotions is negative,c-mlm
433906,". preturi : raportul calitate pret lasa de dorit... nu exista promotii si reduceri, de aceea nu exista nici clienti..",price is negative; quality is negative; promotions is negative,c-mlm
433908,". creati, va rog, un special acolo, cu numele unor copii, pentru toate articolele. e un dezastl in oras, cu firma asta. nu nu chiar peste toate raioanele, trotinetele si restul "" "" autove trotolelor "" "", la fel. daca se produc pagube grave, cine si le asuma? angajatii?... bietii de ei. pe ce reguli merge decathlonul? sunt platiti de mediu?",environment is negative; shop organization is negative,c-mlm
433909,. la cluj am fost și cu altă părere decât cea locală... nu m - a atrasat fiind și eu pe lângăi dar..... poate pe viitor se va rezolva și de asta. nu am nici o șansă să mă porcăiesc ca la tm dar sincer nu am idee dacă sunt ok. părea puțin mai curat ca la timișoara ( nu că la tm ar fii altfel ) dar parcă era mai liniștt.,staff competency is negative; shop organization is positive; environment is positive; shop diversity is negative,c-mlm
433913,". nu exista posibilitatea de a stergea datele din cont. asa ceva mi se pare incred,. foarte greu de folosiat.",tech support is negative,c-mlm
433917,. am prea mult timp pt a vorbi cu un salarit despre o oferta de.,staff availability is negative,c-mlm
433920,"? propun ca cei care au magazil respectiv de pana in 2 ani, sa fie luati cu carutul in spate pentru a nu fi nevoie sa care marfa in spate... ca altfel cum sa poata vinde produsele... ce parere aveti voi manageri.?.. probabil ca nu aveti niciun una!",misc is neutral,c-mlm
433923,. asta nu vine direct de la mine ci de la un client si de la casa de schimb din moment ce am facut schimb 1 la 1 ma asteptam sa iau accesoriul si sa nu mai astept o gramada ca o casa de schimb sa faca toata procedura. as fi vrut ca restul procedurii sa fie o chestie simpla.,product is negative; return warranty is negative; service is negative,c-mlm
433927,". foarte multe locuri au fost goale, preaciente pentru cat spatiu ati avut. ma mir ca inca nu se inchide.. multa mizerie la locul de gunoi iar din acest. lucru marfa destul de obicei se murdareste. in schimb am cumparat o pereche de papuci de calitai. a trebuit sa ii spalar inainte de a - i vinde.",shop diversity is negative; environment is negative,c-mlm
433928,". nu am mai gasit celel decat intr - un singur exemplar, care fusese probat de mai multe ori deoarece avea semne de uzură. mi s - a spus ca e ultimul. as fi vrut ca la ambele marimi ( + 41 ), sa fie un altul. nu mi s - a spus sistematic la modul cum se activa codul de 2 ani la 3 zile si ce reprezinta aceasta eroare.",promotions is negative; shop diversity is negative; staff competency is negative,c-mlm
433937,. scump 0. 21g si mai putin bun decat alte batoane germane.,price is negative; quality is negative,c-mlm
433940,. cred ca o sa vezi acele magazine lipsesc haine de iarna preturile sunt atract iar atmosfera de iarna lipseste cu desavarsire..,environment is negative; price is negative; promotions is negative,c-mlm
433943,". deschis doar 2 zile. foarte frig si personalul de la hotel lipsa de timp. mi s - a spus ca vor fi expuse mai multe produse, mai multe oferte. cautam un magazin dar alta data. dupa cateva zile nimic!!",service is negative; environment is negative; shop diversity is negative; staff competency is negative,c-mlm
433948,. cam prea mult zgomot în magazin si ar trebui să fie taxe mai mici si personalul mai amabil.,environment is negative; price is negative; staff competency is negative,c-mlm
433949,. o varietate de produse de marcă la toate categoriile de preț la preț redus ar fi binevenită!,price is negative; shop diversity is negative,c-mlm
433951,". gama foarte slaba de produse, mai ales la cele de drumetie.. in rest, magazinul este ok, curat si personalul amabil.",shop diversity is negative; environment is positive; staff competency is positive,c-mlm
433954,. cel mai ales pentru clienti fideli si posesori de card.,promotions is negative,c-mlm
433955,. am fost plasat in 06. 12. 2017 si nici pana azi ( 22. 12. 2017 ) nu a ajuns.,delivery is negative,c-mlm
433956,. la un pret bun calitate pret si livrarea foarte prompta cu 1 inainte de pasti. multumesc decathlon.,price is positive; quality is neutral; delivery is positive,c-mlm
433957,. as vrea sa fie multe concursuri de exemplu : cel pe echipe de fete!!,misc is neutral,c-mlm
433958,". mizerie pe jos in special la noi si in unele zone ale tarii, cabine de proba putine, cozi mari la coada, cozi la coada...",environment is negative; service is positive,c-mlm
433960,". m - a lăsatt cu ochii în soare la munte, a 2 - a oara o pățesc acuma ii dau și eu, bogdan m - a abandonat la standul de scule și gata, a fost alta data c - am greșit, cat ca am luat o bicicleta scumpa și eu find un om cu bani...! sincer este destul de greu sa stai la un stand o zi.... m - am saturat de el, etc.",staff competency is negative; price is negative; service is negative,c-mlm
433963,. am alesat l pentru că atât am la haine si tricouri. nu mi s - a potrivit deloc. am fost cu un număr mai mare decât cel de aici. celelalte produse comandate s - au potrivit cu cel din poze. toate cele bune echipei decathlon pentru produs și retur! voi reveni pe site : ),product is negative; staff competency is positive; tech support is positive,c-mlm
433964,. not a good product.. my only grips with it.. it doesn't be a lanyars hole and the design is really bad from what i've seen so.. would not havee serioent applications.,misc is neutral,c-mlm
433965,". a scăzut prețul acestor haine pentru copii de la 10 lei la 8, dar în același timp a scăzut și prețul. tricoul s - a rupt pe la spate de la prima ploaie.",price is negative; quality is negative; product is negative,c-mlm
433979,". sunt foarte dezamagit. peste cateva zile se face o luna de cand am primit niste colete care nu mi - au ajuns nici pana acum, si nici macar nu primesc o nota sa stiu daca imi mai vin sau nu... foarte...",delivery is negative; service is negative,c-mlm
433981,. staff este amabil in general dar si greu de gasit. toti sunt foarte ok,staff competency is positive; staff availability is negative; product is positive,c-mlm
433982,. sper ca se regleaaza treaba cu timpul. poate era tarziu si nu fac oamenii fata. concluzii mea : timp total : maxim 2 ore ;uri mari ( nu doar nr mare si foarte mari ),environment is negative; shop diversity is negative; staff competency is negative,c-mlm
433984,". produsele de lux si de copii sa aiba legatura cu veniturile din romania... adica mai mici! produse mai scumpe iar copiii sa aiba anumite locuri de munca... organizatii, eventual colaborari cu firme...",price is negative; shop diversity is negative; promotions is negative,c-mlm
433987,". dupa o luna si ceva de la comanda, inca nu a ajunss. va recomand sa lasati firma de curiere.",delivery is negative,c-mlm
433989,". cum am spus și mai sus respecti - ne pe oamenii, este groaznv mai ales sâmbătă și vineri acolo, dau peste tine, te împing și ăsta ca sa se dea cu tine înăunt,. voi sunteți un oraș super tare, dar organizarea nue de rău.",environment is negative; shop organization is negative,c-mlm
433994,"! prețure mai mari decât prețul inițial, piese din colecția curenta aflate în stoc de stoc, culori diferite pentru același produs, într - un shop - shop!!!",promotions is negative; shop organization is negative,c-mlm
433995,. mai buna parte a angajatilor si disponibilitate crescuta in orele de varf,staff availability is negative; staff competency is negative,c-mlm
433997,". gasesti cu greu un client prin oras, iar cand il gasest. te trimise pe tine sa - ti rezolvi treaba. ps : o masina de bani nu poate fi facuta din punctul de vedere. ideea lui a fost ca nu se poate repara. i - am zis ca nu se pot repara, deci nu se pot repara si mi - a zis sa ma duc la el sa le scot eu de acolo, in loc sa ia banii si sa faca el asta. a zis sa las usa descus sa ma ajute, ca sa rezolv eu o treaba care nu era a mea, ci tot a lor, care pusu problel de el.",staff availability is negative; staff competency is negative,c-mlm
434000,". in contint cu totii la aceasta firma, dar ne lipseste foarte mult partea de tenis de masa unde ne distram de minune si ard ceva calorii. inca ceva legat de adidasamint pentru copii ( adidasi ), nu se gasesc decat 38, 39 la unele firme de top si nu numai. o zi buna. cu stima si respect.. elena din constanta.",environment is negative; shop diversity is negative,c-mlm
434003,". orașul este extrem de săracă în ceea ce privește tipul de gunoi pentru copii. nu ai de unde alege. la fel, aceleași locuri neplăcute... plus toți cei care se plimbă cu mașina, copii, merg prin magazin, e foarte deranjant. eu înțeleg că suntă, dar ei doar vin să se plimbae și nici nu știu. ar fi un loct pentru așa ceva.",shop diversity is negative; environment is negative,c-mlm
434005,". va recomand sa faceti la fel de plata toate, ex plata curierului pentru situatiile in care nu se face retur la cada de baie, nu este specificat nicaieri acest lucru. pozele nu corespund, setul de baie este foarte scump, am comandat un set pentru 14 ani si in plus este pentru un copil de maximme 10 ani.",product is negative; return warranty is negative,c-mlm
434006,. nu cred ca'si au locul in vedere diverse activitati de joaca cu copiii... te impied - de ei... dau peste tine nu poti sa vezi ceva care te intereseaza din viata lor. lasa de domenia magazinului.,environment is negative,c-mlm
434007,". nu stiu daca este general feedback - ul meu, dar pentru incepui nu pot da altfel de pareri..ul a fost mai putin.a. probabil din cauza persoa celui care s - a ocupat de instalea in sine a rezultat aceasta eroare, dar pretul nu a fost cel dorit. de exemplu : nu a fost montat desi nu era necesar ( de ceea ce nu era nevoie ) ; nu a fost bun ; nici la cheie nu a fost bun ; nu au fost puse in loc de sus ; nici pe spate nu au fost centrate bine ; si nu au fost montate in asa fel incat sa nu aiba numar de "" "" 8 "" "". toate cele de mai sus au fost rezolvate de mine, sincer. nici amabilitatea nu a fost de vina, dar nici timpul. sa nu mai mentionez faptul ca toata aceastu sesiune a fost estimata la 140 ron... bine ca nu este inca in garantu si nu am fost nevoit sa cumpar. se poate si mai bine.",price is negative; return warranty is positive; service is negative; staff competency is negative,c-mlm
434008,. lipsa personalului pe site si teama clientilor de a se comporta ca la un magazin second hand,service is negative; staff availability is negative,c-mlm
434009,". am facut un site care nu exista, nu este in stoc si nici nu va mai exista. probabil prima si ultima plata pe care o voi face.",delivery is negative; service is negative,c-mlm
434010,". foartei, foarte multi angajati, insa prea putini disponibili... si impertinenti.",shop organization is negative; staff competency is negative; staff availability is negative,c-mlm
434017,"? buna ziua. sunt foarte trista, am facut o comanda pentru 3 cutii de apa si nici dupa 3 zile nu au mai ajuns. firma dvs m - a sunat ca intr - o luna o sa ajunga. care este opinia dvs?",delivery is negative; service is negative; staff competency is negative,c-mlm
434020,". prea multi clienti, foarte putini. nimeni nu reusea sa recomande ceva.",environment is negative; staff competency is negative,c-mlm
434024,". desi am mai vazut aceasta zona si ideea a fost ca se va repeta, este aceeasi stare de locuri de gunoi si multa dezordine. ma refer in special la cei care'' fura'' tot felul de biciclete, trotinetete si nu numai in bucuresti, este un pericol real de moarte.",environment is negative; staff competency is negative,c-mlm
434025,. am gasit o serie de pe la ele. din pacate am ajuns prea tarziu si se pare ca nu se mai gasesc : (,security is negative,c-mlm
434026,". sunt foarte dezamagit de serviciile online, am plasat o comanda acum 2 saptamani si inca nu a ajuns.",service is negative; delivery is negative,c-mlm
