id,absa_input,absa_target,data_origin
435731,". poate ar fi necesare anumite întrebări, la diversitatea gamei. de exemplu : "" "" ce produse au rămas, dintre cele care vă doriți să existe pe rafturi? "" """,tech support is neutral,c-mlm
435733,". prea mult timp liber parintilor sa faca ce vor in casa cu copiii lor. cand vreau sa merg sa cumpar ceva ma impiedic de copii care se plimba cu role, trotinetele, etc prin magazin sau sunt nevoit sa ma plimb printre oameni in toata firea care se joaca ping pong de curg apele pe ei.. e un haos de nedescris in magazinul din timisoara.",environment is negative,c-mlm
435736,". personal puțin, doar o fata la casa, destul de slaba. m - am chinui 5 - 6 minute sa iau tot ce îmi trebuia de pe rastel - nu sunt f înaltă și nu am acces la el. personal să mă ajute - nu, un cârlig sau scara la îndemână - nu.",staff competency is negative; shop organization is negative; staff availability is negative,c-mlm
435737,. haos.. haos.. recomand online - ul. am stat circa 2h prin parc.. am încercat să - mi dau seama remodelarea.. așezarea gondoly.. să - mi dau seama cum sunt... noroc ca am 12 ani de acasă : ) recomand doar online.,environment is negative; tech support is positive; shop organization is negative,c-mlm
435738,". cand parcul este plin de copii care incearca niste produse gen bicicleta, iti este foarte greu sa te concentrezi pe ce vrei sa cumperi. amenajati un alt loc pt ei. multumesc.",environment is negative,c-mlm
435739,". sunteti unul dintre acele magazine la care am ajunge cu masuri foarte mari, 3xl si 4xl. din pacate, la fiecare lot de haine sunt reduse doar cateva. acestea sunt destul de cautate si se vand foarte repede. daca se poate sa fie mai multe si pentru aceste marimi.",shop diversity is positive,c-mlm
435742,. magazinul este foarte aglomerat si cu putini oameni care nu fac fata numar mare de vizitatori,environment is negative; staff availability is negative,c-mlm
435744,". am pierdut o pereche de casti in casa, se stricaeau si nu mai aveam timp suficient sa le caut pentru ca trebuia sa ies.. din pacate ochelarii nu s - au mai gasit. asa ca am cautat altii, dar nu gasesc. aceasta : 8396697",security is negative,c-mlm
435750,shop numarul de oameni sa fie redus deoarece in zilele in care este aglomerat nu fac fata.,staff availability is negative,c-mlm
435762,". prețuri cam mari pentru tg. jiu. putin cam mic ca spațiu, ar trebui o gama mai mare de produse, insa stocul e limitat, in contrast este ok!",price is negative; shop organization is negative; shop diversity is negative,c-mlm
435770,". nu ma simt in regula in acest magazin... oameni needucati si oameni de felul lor te imbrancesc, te lovesc cu pumnii sau bicicletele... e un haos total. imi place mult, are produse foarte utile si cu siguranta voi reveni insa tare mi - as dori sa se faca ceva in acest sens.",product is positive; environment is negative,c-mlm
435771,. se poate reduce un pic pretul.. 70 de lei pentru restul talpii este un pic cam mult... este fara repros totusi.,price is negative; service is positive,c-mlm
435772,". decathlon bacau este destul de mic ca spatiu fata de alte din dechatlon dar i - ar prinde bine un depozit mai mare ( cred eu ). intr - adevar am intrat pe site site de promotii, dar erau rafturi goale si sau chiar de aceeasi marime sau tip asezate in fata pe alocuri. nimeni nu m - a agasat cu intreby „ va pot ajuta cu ceva? ” cand ma uitam la diferite modele, ce e drept cred ca era cam aglomerat pentru dimensiunile mele. ce e drept cam ai de toate pentru toti dar nu poate concura cu decathlon militari ( e reperul meu ). marea mea durere a fost ca nu am putut sa compar ( si ) gama de opinci pe care aveau, din lipsa de spatiu. adidasi warm = erau putin sub asteptari la capitolul impermeabilitate + prea multa blana in ei pentru cazul meu ; quechua trekking am gasit doar modelul meu ( cred, dar nu ma pot decide deocamdata asupra performantelor ) ; flowers aigle nu au fost gasiti ( cred ca erau ascunsi )",environment is negative; product is negative; quality is negative; shop diversity is positive; shop organization is negative; staff competency is negative,c-mlm
435776,". nu am gasit grila de marime pe site asa ca am optat pt 38, ceea ce inseamna m, ambele tricouri comandate au venit s. adresa de retur este indoielnica, am trimis pe email returul catre curier si am rugat curierul sa trimita inapoi comanda, acesta a plecat pe motiv ca trebuie sa faca solicitarea de ridicare a returului, nu s - a intamplat asta, au sunt asa cum sunt, mici / fixe.",tech support is negative; delivery is negative; return warranty is negative,c-mlm
435779,". dupa aproximativ 700 de km parcursi cu ea am observat cateva probleme : franele trebuie scoase deoarece se simt groaznic de greu iar cele de pe fata au cazut la prima iesire trebuind sa improvizez un arc pentru a le tine in etrier, ambele roti s - au descentrat desi nu am facut nimic extrem cu bicicleta ( doar cateva poteci prin padure ), tot timpul este extrem de zgomotos, iar rotile au inceput sa crape si nu au aderenta mai deloc ( mai ales pe ploaie ), iar in ultima mersul, incercand sa reglez roata fata inca arunca sare de pe fata si face zgomot in vitezele 1 si 9 indiferent de viteza. privind bicicl o : fata se descurca excelent, ca ansamblu bicicleta e relativ buna si chiar buna, arata bine in ambele combinatii de culori, e foarte fiabila ( singura data cand m - a lasat in drum a fost cand a alunecat intre fata pedalei si foi rezultand in indoirea lantului, dar am reusit sa il repar doar cu patenta ), merge uimitor de repede si precis. dupa opinia mea bicicleta ar merita maximum 1500 de lei, nicidecum 1800, dar s - a dovedit inutil.",price is negative; product is positive; quality is negative,c-mlm
435783,". găsiți o soluție sa lăsați copiii nesupravegheați de restul magazinul. un copil era să mă lovească cînd traversam culoarul rulant, alții "" "" cereau "" "" să le eliberez locul. consider că magazinul este în general pentru pietoni și aceste reguli n - ar trebui să existe.",environment is negative,c-mlm
435785,"! se procesează si livrează greoi, online produsele nu vin ambalate, in rest calitate la preturi mici! de la mult o nota 10 pentru produs si produs si un 8 pentru livrare!",delivery is negative; price is positive; quality is positive; service is negative,c-mlm
435786,. doresc personal mai mult și mai amabil pentru reglarea bicicletelor.,staff availability is negative; staff competency is negative,c-mlm
435787,"return deși nu era cu mine acasă, curiera a livrat produsul în magazin.",delivery is negative,c-mlm
435792,". dezamăgită, mi - au livrat mai multe produse decât ce aveam în stoc si livrarea la casă am plătit - o de 2 ori. am sunat si dat mail pt retur si restituirea sumei dar nici acum nu am primit nimic. chiar dacă am dat toate datele ce mi le - au cerut..... o să sun iar?",service is negative; delivery is negative,c-mlm
435795,". lipsa produs in stoc. nu s - a putut printa card cadou. nimeni nu a solicitat card fidelitate. lipsa cod bare la un produs, responsabilul de raft nu a transmis codul si am fost nevoit sa ma intorc la raft pentru a proba un produs cu acelasi cod, la locul de joaca am gasit ambalaje de dulciuri sub trambulina",service is negative; environment is negative; staff competency is negative,c-mlm
435800,". livrara la domiciliu, platita ca atare, nu inseamna sa ma intalnesc cu el la doua strazi de unde stau, pentru ca el e gras si nu poate saa. fiecare cu treaba lui. eu sunt om si nu - mi spune nimeni "" "" gata, nu mai terminati, daca nu aveti timp, ca o terminam noi "" "". ciubucul nu e mare niciodata.",delivery is negative,c-mlm
435805,". buna ziua. sunt un client fidel al magazinului din oradea, si de aceea vizitez magazinul dvs. in ultima perioada am observat unele schimbari majore, in special la partea de munca. din interia acestui raion sunt de acord, pentru ca am gasit produsele in trei locuri diferite. ceea ce cred este ca se incepe un lucru si nu se duce pana la capat si nu exista o continuitate a activitatilor intre turele de munca. problema asta se adanceste, lucru care poate fi frustrant uneori, dar inteleg acest aspect si in calitate de cumparr. voi continua sa fiu un client pentru ca imi plac produsele, iar unele sunt atractive, plus politica de fidelizare cat si informatiile privind istoricul... prefer garderobele in apropierea hainelor pentru ca oamenii lasa hainele acolo, fiind destul de incomod sa tot mergi dintr - un capat in altul sa cauti alta piesa!",price is positive; product is positive; service is positive; shop diversity is negative; shop organization is negative,c-mlm
435814,". am vrut sa cumpar o bicicleta. am probat 2 - 3 ( cred ) nu am gasit nici un loc disponibil pentru acest model... sau 2, timp de 15 minute si 50 metri. parca disparusera toti din magazin. am renunton sa mai cumpar.",staff availability is negative,c-mlm
435817,". mai multa ordine, ordine la casa ( sunt produse puse de voi aiurea si apar cu alte preturi le vezi dupa ce platesti la casa ). ordinea in magazin, nu stii unde sa cauti un pantalon de aceea sunt puse ba pe stanga, si stanga si pe dreapta. bine ca pana si mingi de tenis sau cele de vanatoare stau la locul lor. pe raioane nu e nici un fel de ghid sa te indrume, trebuie sa mergi in fata caselor. pacat de ei dar la preturile pe care le aveti angajati si mai mult timp.",shop organization is negative; staff availability is negative,c-mlm
435823,". staff tanar, amabil dar insuficient. nu este lasata atata libertate de - a alege ( biciclete, role, etc ). provoaca disconfort celorlalti clienti.",staff competency is positive; staff availability is negative; environment is negative,c-mlm
435825,". toate erau imprastiate prin magazin. stateau cu teama sa nu ma loveasca cineva fie cu trotineta, fie cu placa sau waveboardul. era ok. mergeau cu viteza si peste tot",shop organization is negative; environment is negative,c-mlm
435827,". timpul de inlocuire nu are durata foarte mare, iar clientul nu are nici o grija ca poate primi un "" "" cadou "" "" chiar daca pe site apare ca fiind pe stoc! in plus nu ai nici un mesaj cand vei fi sunat... iar asta dureaza foarte mult! in concluzie : daca ai noroc sa nimeresti din prima un produsn, atunci ele pot fi notate cu excelent ; daca nu si ai nevoie sa - ti fie livrat... atunci nota ar fi mai degraba spre minus. voi folosi site - ul decathlon, dar cu aceasta rezerva.",service is positive; tech support is negative,c-mlm
435829,". atunci cand cauti un produs produs in alta parte decathlon si dupa mai mult de 1an inca nu il primesti, consider ca este de bun simt sa ceri print - un telefon motivul. nu mi se pare ok sa intreb din 2 in 2 saptamani cat dureaza. in urma cu aproximativ 2 luni, iar ni s - a promis ca ni se aduce un produs a carui marime nu exista in magazin. saptamanal am fost in zona si am cautat daca a ajuns si ni s - a spus ca o sa ajunga. pe 13. 09. 2015 iar am fost si am sunat, iar cand au verificat ne - au spus ca "" "" a ajuns si s - a intors "" "". mi se pare lipsit de etica sa nu - ti anunta clietii printr - un telefon cand a ajuns produsul dorit. in general la decathlon sunt ok in raport calitate - pret, motiv pentru care voi vizita magazinul in caz ca cei care il vor primi nu vor avea nevoie de acestn.",delivery is negative; price is positive; quality is positive; service is negative; staff competency is negative,c-mlm
