id,text_cleaned,all_categories,data_origin
868128,"Am stat 40 min sa predau bicicleta. Apoi inca 4 zile pana sa o primesc si tot eu am sunat dupa status-ul ei.La predare le-am zis ce probleme are si tot asa mi-au predat-o fara sa ii faca nimic.Lantul tot sare de pe pinioane, hal de reglaj facut.Bicicleta era de vaselina si cand l-am rugat sa o stearga a facut nazuri.Am asteptat 25 min sa mi se predea bicicleta.. Am facut o comanda intr-o zi de duminica, avand termen de livrare vineri, saptamana urmatoare. In ziua livrarii sunt sunata si mi se spune ca produsele nu sunt pe stoc. In ziua livrarii!!! In conditiile in care am comandat niste produse afisate cu stoc pe site. Nu pot sa o iau decat ca pe o bataie de joc. De ce va mai faceti un website daca nu stiti sa gestionati fluxurile?",delivery; service; staff competency; service; shop organization; staff competency,random-concatenation
868129,"Am fost foarte dezamagit de pachetul siguranta (revizie bicicleta). Pe langa faptul ca baietii nu vroiau sa imi greseze tija de sa, acest lucru regasindu-se in lista cu serviciile oferite in cadrul pachetului de siguranta, mi-au mai si rupt surubul de prindere sa si mi l-au inlocuit cu unul de proasta calitate.. iar ca sa mi-l scoata pe cel rupt, ai distrus filetul.. bravo Decathlon, angajati numai copii care habar n-au sa aiba grija de o bicicleta.. Copiii circula nestingheriti in afara culuarului central si te lovesc fara nicio jena cu biciclete,trotinete,role etc.",service; staff competency; environment,random-concatenation
868125,"Am cumpărat ace pt umflat mingea recomandate de un angajat, fără sa știu ca nu se potrivesc decât la pompa speciala. Am ajuns la mașină și am constatat ca nu se potrivesc la compresorul mașinii. Am încercat sa le returnez, dar mi s-a spus ca nu este posibil pt ca e desfăcut ambalajul. Era destul de dificil sa îmi dau seama ca nu se potrivesc fără sa desfac ambalajul. Cred ca se puteau folosi, totuși, în magazin pt umflarea mingilor de la vânzare.. Am comandat două mingi,am primit doar una,am comandat apărătoare tibie de o anumită culoare și am primit altă culoare.",return warranty; staff competency; delivery,random-concatenation
868124,"Am primit produsul cu ambalajul rupt, distrus, cu bucăți lipsa din el.. Fiind iarna ma asteptam la o reducere de preturi pt produsele de pescuit. Din pacate m-am inselat. :(",delivery; promotions,random-concatenation
868125,"Nu se poate rezerva un produs in magazin decat cu plata in avans...si daca nu-mi vine sau relitatea este diferita de fotografii,mi se returneaza suma platita?. Produsele sunt ok dar am asteptat cam mult pana la sosirea comenzi",service; product; delivery,random-concatenation
868126,"Un singur angajat se ocupa de personalizare si de biciclete. Am asteptat 10 minute pana sa imi ia produsul sa il personalizeze!!! Nu era incalzita nici presa pentru imprimare.... echipamentul este oarecum ok, plus: echipament solid, reglajele scaun usoare si rapide, pozitie comodaminus: La treaptele inferioare de putere scoate mici zgomote si lipsa senzori puls pe manerele superioare.Aplicatia e-connected este sub orice critica: greoaie, necesita spatiu mare de memorie ( nu incarca sesiunile de antrenament personalizate pe telefoane mai slabe..nici pe Iphone SE asa ca nu este de real ajutor)",staff availability; service; product; product; tech support,random-concatenation
868129,"Pretul afisat la raft nu reflecta pretul produselor cumparate! Organizarea este slaba... din acest motiv am fost indus in eroare si am cumparat alt produs decat cel pe care il doream. Din pacate constat in ultima perioada o degradare a serviciilor. Era un magazin de 5 la care mergeam cu placere.... din pacate e la timpul trecut.. am dus schiurile la revizie, mi s-a spus ca a 2-a zi pot sa le ridic. A 2-a zis am fost sa ridic schiurile si nu erau gata, mi-au spus sa revin mai tarziu sau urmatoarea zi. Mi s-a oferit o revizie gratis, sper sa se tina de cuvant :)",service; shop organization; service,random-concatenation
868127,"In ziua in care trebuia sa primesc comanda am primit telefon ca nu au produsul in depozit.. Am vrut sa cumpar o bicicleta pliabila, dar nu am reusit. Toti consultantii erau ocupati. Am cautat si tricouri de inot cu protectie solara dar nu am gasit.",service; shop diversity; staff availability,random-concatenation
868131,"A durat aproape 3 saptamani pentru 1 comanda online.....termenul muult prea mare de livrare..... Atitudinea angajatilor si felul in care a decurs returul produselor neconforme este un lucru demn de toata aprecierea in schimb atitudinea paznicului m-a facut sa ma simt un infractor. De la intrare am fost luat la intrebari""""Unde este bonul?, nu poti sa faci nimic daca n-ai bon"""" plus ca a fost prezent langa mine la orice raion incercam un produs nou pt a-l inlocui pe cel returnat",delivery; return warranty; security; staff competency,random-concatenation
868131,produsele aveau un pret la prezentare iar la casa alt pret.personalul are o scarba fata de serviciu si clienti.cabinele de proba sunt infecte si pline de haine luate pt proba.. de suplimentat personalul de la casa atunci cand se face COADA !,shop organization; environment; staff competency; service,random-concatenation
868131,Este trist ca promovati promotii fara sa aveti stocuri suficiente.. Am comandat săgeți 28 inch /1000 spine si am primit 32inch/600spine,promotions; shop diversity; delivery,random-concatenation
868127,"Am dat comanda in 10.01.2018 și nu am primit coletul nici în. 25.01.2018 deși data estimată era 24.01.2018. Functiona doar o casa de marcat..erau la rând vreo 7-10 persoane la casa de marcat.De asemenea, am mai așteptat vreo 20 de min lângă casă de marcat pentru ca un produs...singurul care era expus cu mărimea M...nu avea cod de bare.",delivery; service; shop organization,random-concatenation
868131,"foarte greu gasesti pe cineva sa intrebi,sau sa iti dea vreo relatie...te pune sa te uiti pe raft...urat...daca lucrau la firma mea zburau demult.... Mai multa ordine, chiar daca am ajuns spre sfarsitul programului, poate ar fi nevoie de mai multi angajati, fie si numai pe perioada sezonului. In orice magazin din strainatate lucrurile functioneaza altfel ca la noi, cred, din 2 motive: personal mai mult si mai educat in cultul muncii. Nu doar sa se obtina profit maxim aducand satisfactii proprietarilor firmei dar lasind pe locul al 15-lea angajatul........",staff availability; staff competency; shop organization; staff availability; staff competency,random-concatenation
868131,"O am de 3 saptamani si nu o recomand. Am fost cu ea la magazin dupa cateva zile ca nu avea toate reglajele facute si caraia lantul de zici ca se rupea, azi mi-a cazut lantul.O sa o duc retur si sa-mi recuperez banii.. Nu gasesti in general un angajat pe raioane. Astepti prea mult pana primesti un raspuns.",service; product; quality; staff availability,random-concatenation
868131,"Am venit cu bicicleta la revizie și mi sa cerut să oblas acolo cinci zile.. Preturi mai atractive la sfarsit de colectie , reduceri de cel putin 50 % , nu 10-15% cum aveti afisat .",service; promotions,random-concatenation
868129,"Nici un angajat pe raion, nu ai de la cine sa afli o informație.. The material is only good for winter. Getting very hot in them",staff availability; misc,random-concatenation
868130,"Am comandat o pereche de sandale care era in stoc in mai multe magazine,numaila Tg Mures nu era culoarea respectiva.Cele 72 de ora de livrare s au tranformat in 936 pna in prezent si nci urma de produs.La intrebare pusa de mine telefonic am primit raspunsul:cand vine va contactam...... La casa coada ...nu mergea cel putin la casa unde am fost eu...plata cu cardul...produse...slab....in martie nimic pentru primavara...sau mai nimic diversitate....slab personal obosit plictisit la deschirea magazinului ca niciodata dezamagit....",shop diversity; delivery; service; shop diversity; staff competency,random-concatenation
868125,"Nu mi-a ajuns comanda, deloc. Deci nu pot avea o opinie.. cand fac acest comentariu ma bazez pe comparatia cu magazinul similar din Militari Bucuresti.Este o mare diferenta !",delivery; misc,random-concatenation
868115,"Desi data livrarii era estimata pentru 24.12, marfa a ajuns in magazin pe 29.12.17. Client service slab, personal reactiv, fara initiativa. De evitat.. Am dat comanda pe 08 si produsele au ajuns pe 24, de parcă au venit pe jos! :)",delivery; service; staff competency; delivery,random-concatenation
868115,"Amabilitatea si dispinibilitatea angajatilor, diversitatea produselor si raportul bun pret-calitate.. Posibilitatea de a schimba sau face un retur de comanda in magazinul online dupa 30...50 70... min",staff competency; staff availability; shop diversity; price; quality; return warranty,random-concatenation
868116,"Multumesc agentei de paza care mi-a recuperat telefonul mobil uitat undeva printre rafturi!. S-A FACUT REDUCERE PENTRU UN SET INCOMPLET, CEEA CE A FOST FOARTE BINE.",security; promotions,random-concatenation
868123,"Cel mai super mi se pare faptul ca poti testa trotinete, skateboard, biciclete chiar in magazin!!. Nici nu pot sa urmaresc comanda AEQXZALME. Introduc numarul de telefon si nu gaseste nimic. Introduc e-mail si la fel. Parca nici nu a fost inregistrataMai bine mergeti in magazin sa faceti cumparaturi..",service; tech support,random-concatenation
868121,"Magazin ingrijit , personal amabil , prezent in tot magazinul pentru orice informatii.. Degresantul se foloseste mai mult decat uleiul si am deja doua doze pline de ulei si daca sunt impreuna tot trebuie sa mai cumpar si ulei.",environment; staff competency; staff availability; misc,random-concatenation
868119,"Impresia este buna, dar trebuie sa faceti ceva in sensul maximizarii profitului fara sa perturbati asistenta de specialitate a copiilor alora care vor sa te ajute, dar sunt fff putini...si fara sa umflati atat de mult preturile. Marfurile sunt din China, doar... Le luati la preturi foarte avantajoase, cu mult, mult mai mici si ni le vindeti aici ca marfuri de lux... Pai credeti ca este elegant ce faceti? In Franta nu este asa... Deh, suntem in Romania...O sa recomand magazinul pentru ca mi-a placut, dar trebuie sa faceti ceva, macar in lunile de cadouri.... am facut cumparaturi in valoare de pana in trei sute de lei si abia la casa am aflat ca daca mai cumparam ceva de circa treizeci de lei as fi beneficiat de rate la plata cu cardul avantaj asa cum am intentionat. as fi avut ce sa cumpar dar pentru ca nu am stiut de plafon...... am plecat nemultumita !",price; promotions; service,random-concatenation
868118,"Recomand, cel putin pe timp de vara, amenajarea unui loc de joaca/sport (cort) in afara magazinului pentru probarea bicicletelor, trotinetelor, skater-uri, etc. pentru a nu mai fi nevoit sa te feresti.Personalul nu stie daca mai sunt produse in afara de cele de la raft.. In magazin e haos, toti copii si nu numai alearga fie pe trotinete, fie pe alte obiecte din magazin, fie arunca cu mingi, striga si ei si parintii, etc. E haos si balamuc total, cel putin in weekend, cand e mai aglomerat! A devenit o provocare sa reusesti sa ajungi la raionul unde ai nevoie sau sa cauti ce ai nevoie, trebuie sa ai grija sa nu te loveasca cineva care alearga fara sa tina cont de ceilalti clienti. Poate n-ar fi rau sa stabiliti niste limite sau, mai degraba, sa le impuneti! :)",environment; staff competency; environment,random-concatenation
868118,"In general e un magazin foarte ok de la care mi-as cumpara toate produsele de care am nevoie pentru alergat.. Jalnic. Toate produsele le aveti in """"stoc informatic"""". Niciun angajat, nici cei din magazin, nici cei de la Call-center nu au raspuns la nicio intrebare sau daca incearca, se contrazic intre ei. O harababura totala. Sunt """"extaziat"""" ca am asteptat 14 zile (termenul de livrare) cu banii blocati in cont ca sa va lamuriti ca nu mai aveti un produs in stoc, iar dupa ce am anulat comanda pe care VOI nu ati fost in stare sa o onorati, mai astept 14 zile sa imi deblocati banii din cont :)",misc; service; shop organization; staff competency,random-concatenation
868119,"Nu am intalnit niciun angajat pe raion, dar ne-am descurcat.Am avut o singura optiune de culoare pt produsul cumparat, aceeasi culoare ca anul trecut, dar marime diferita.Doamnele de la curatenie ne-au spus sa le facem loc, venisera sa stearga oglinzile, nu conta ca noi probam un articol si voiam sa vizualizam cum ne sta.Casa de marcat functiona foarte incet, aveati probleme cu sistemul. Doar 4 case deschise si coada de 10 persoane.. ar trebui sa animati miscarea de la case unde , desi erau mai multi prin preajma, doar o singura domnisoara ne servea si asta bineinteles incet. in plus, mai raspundea si la telefon!!!! am stat 15 minute ca sa-mi ajunga randul. of, of!",staff availability; shop diversity; staff competency; service; service; staff availability; staff competency,random-concatenation
