id,text_cleaned,all_categories,all_polarities,text_bt_RoEnRo,text_bt_RoEnChRo
436387,"Nemultumirea mea porneste de la faptul ca aceste casti nu pot fi testate in magazin. Le-am cumparat cu reticenta, datorita sistemului de fixare in urechi. Din fericire se fixeaza bine si nu par sa cada. Le-am testat de 2 ori pe trail in padure cu bicicleta. Nu le-am testat inca la alergare. In schimb, odata ce faci pairing cu un telefon care are un mar pe spate (nu imi este permis sa dau numele producatorului) observi cateva dezavantaje: NU poti efectua apel prin apasare dubla pe buton, NU poti sa te conectezi cu Siri prin apasare lunga pe buton. Practic, poti sa raspunzi - desi e destul de dificil, poti sa dai drumul la muzica si sa schimbi volumul. Chiar si acceptarea apelurilor e o problema, eu inca dau reject - nu stiu cum reusesc acest lucru.Negativ: conectivitate redusa cu IPhone - nu le recomandPozitiv: rezistente la ploaie torentiala, am pedalat 40 minute cu ele in urechi pe o ploaie torentiala si s-au comportat exemplar. Sunt usoare, se fixeaza ok in urechi, nu par sa cada usor. Se aude mediul inconjurator, nu te separa in mod periculos.",service; product; product; quality,Negative; Positive; Negative; Positive,"Frustrarea mea este că aceste căști nu pot fi testate în magazin. Le-am cumpărat cu reticență din cauza sistemului montat pe ureche. Din fericire, se potrivesc bine și nu par să cadă. Le-am testat de două ori pe traseul de biciclete din pădure. Nu le-am testat încă la alergare. Dar odată ce le-ai cuplat cu un telefon care are o marcă pe spate (nu am voie să dau numele producătorului), observați câteva dezavantaje: nu puteți efectua un apel prin clic dublu pe buton, nu puteți conecta la Siri separat prin clic lung pe buton. Practic, puteți răspunde la muzică - deși este destul de dificil, puteți porni volumul și schimba mediul înconjurător. Chiar dacă sunetele sunt o problemă, nu știu cum să","Am fost dezamăgit că aceste căști nu puteau fi testate în magazin. Le-am cumpărat cu nerăbdare, deoarece erau sisteme de căști. Din fericire, se potriveau bine și păreau să nu cadă. Le-am testat de două ori pe traseul de bicicletă din pădure. Nu le-am testat încă în alergare."
436390,Cozi interminabile la casele de marcat. Deși sunt multe case funcționa numai o singură casa. Ceilalți angajați aveau treaba sa vorbeasca la telefon in loc sa servească clientii,service; staff competency,Negative; Negative,"Cozi nesfârșite la casele de marcat, deși sunt multe case, doar una funcționează, iar ceilalți angajați sunt ocupați să vorbească la telefon în loc să servească clienții.","Deşi sunt multe case, doar una funcţionează, iar cea de-a doua este închisă."
436391,"Se simte lipsa unei zone unde copiii sau adulti pot testa bicicletele, trotinelete, etc. Trebuie sa te feresti de ei si nu e prea placut cand esti la cumparaturi",shop organization; environment,Negative; Negative,"Nu există o zonă unde copiii sau adulții pot testa biciclete, scutere etc. Trebuie să le eviți și nu este foarte plăcut atunci când faci cumpărături.","În unele zone, copiii și adulții nu pot încerca să conducă biciclete, motociclete, etc."
436392,totul putea fi perfect daca domnul care lucra la personalizarea produselor cumparate era mai amabil si daca disponibilitatea de a imprima ceva pe un produs cumparat ar fi fost mai mare - pentru a imprima un simplu rucsac trebuie sa astepti 2 zile?!?!?!?!,staff competency; service,Negative; Negative,Totul ar fi putut fi perfect dacă domnul care lucra la personalizarea produselor achiziționate ar fi fost mai prietenos și dacă disponibilitatea de a imprima ceva pe un produs achiziționat ar fi fost mai mare - pentru a imprima un rucsac simplu trebuie să așteptați 2 zile?!?!?!?!,"Dacă taxiul care cumpără produse la comandă ar fi mai prietenos, dacă ar fi mai ușor să imprimiți pe un produs - pentru a imprima un rucsac simplu trebuie să așteptați două zile?!?!?!?!"
436397,"Pacat ca am primit un voucer si nu am putut sa il folosesc, datorita faptului ca trebuie scos la imprimanta si prezentat la magazin. In era tehnologiei sa umblam cu hartiute prin buzunare/portofele...nu este pre ok.",service,Negative,"Păcat că am primit un voucher şi nu l-am putut folosi, pentru că trebuie tipărit şi prezentat magazinului.","Nu am fost niciodată în contact cu oamenii de la TV, dar am primit un cupon de reducere."
436399,"Am incercat utilizarea acestui tub in acest weekend desi l-am achizitionat in data de 2 iulie 2017 si din pacate tubul ia apa. Aveam numai apa in gura. Am incercat si returul in magazin si a fost refuzat pe motiv ca au fost depasite cele 14 zile. Totusi in politica de retur se mentioneaza ca poate fi returnat in termen de 2 ani, produsul fiind practic nou pentru ca nu functioneaza. In continuare sper sa recuperez banii pe acest produs.",product; quality; return warranty,Negative; Negative; Negative,"Am încercat să folosesc acest tub în acest weekend, deși l-am cumpărat pe 2 iulie 2017 și din păcate, tubul ia apă. Am avut doar apă în gură. Am încercat să-l returnez la magazin și a fost refuzat pe motiv că au fost depășite cele 14 zile. Cu toate acestea, politica de returnare prevede că poate fi returnat în termen de 2 ani, produsul este practic nou deoarece nu funcționează. Sper încă să-mi recuperez banii pentru acest produs.","Am încercat să folosesc această țeavă în acest weekend, deși am cumpărat-o pe 2 iulie 2017, dar din păcate, țeava era doar cu apă."
436400,sunt multe produse ratacite prin magazin .fiind si multa lume . nu au preturi pe ele produsele si ma descurajeaza mereu sa atac personalul cu intrebari ... de ce nu atasati cititoare de preturi ?! macar 2 in magazin ....,service; shop organization; staff competency,Negative; Negative; Negative,"Sunt multe produse care se pierd în magazin, sunt mulţi oameni care nu au preţuri pe ele şi mă descurajează să atac personalul cu întrebări... de ce nu ataşaţi cititori de preţuri?","Multe produse au fost pierdute în magazine. Au fost o mulțime de oameni. Nu au prețuri, și întotdeauna mă împiedica să-i atac pe angajați cu întrebări..."
436406,Maniera de comunicare a personalului de la casa nu mi-a placut. Aveam de cheltuit niste puncte bonus. Si nu apareau in sistem. A trebuit sa vina un manager sa rezolve situatia.,staff competency; service,Negative; Negative,"Nu mi-a plăcut modul în care personalul de la casă a comunicat, și a trebuit să cheltui unele puncte bonus, și nu au fost în sistem, așa că un manager a trebuit să vină și să sort-o.","Nu-mi place modul în care personalul din casă comunică, așa că a trebuit să plătesc pentru bonusuri, dar nu am putut să fac nimic."
436407,"Posibilitatea consilierii clienților este un real avantaj in comert, avantaj pe care din păcate Decathlon nu il foloseste.Sunt zone in care articolele sunt mult prea înghesuite și este îngreunată identificarea produsului dorit. Ex. pantaloni drumeție femei, pe un singur cui 4 modele diferite, amestecate, mărimile neordonate.",service; shop organization,Negative; Negative,"Posibilitatea de a-i sfătui pe clienţi reprezintă un avantaj real în comerţ, un avantaj pe care Decathlon din păcate nu-l foloseşte. Există zone în care produsele sunt mult prea aglomerate şi este dificil să se identifice produsul dorit. De exemplu, pantaloni de drumeţie pentru femei, pe un singur cui 4 modele diferite, mărimi mixte, neîndreptate.","Posibilitatea de a-i consulta pe clienți era un adevărat avantaj în comerț, dar Decathlon nu a profitat de acest avantaj din păcate. În unele domenii, mărfurile erau prea aglomerate, astfel încât era dificil să se identifice produsul dorit."
436408,"Mi s-a parut ca magazinul s-a transformat intr-un veritabil loc de joaca pentru copii mici si mai mari. E destul de deranjant faptul ca trebuie sa fi mai atent pe unde treci, sa nu fi acrosat de vreun copil, decat sa poti sa te concentrezi la produsele magazinului.Asta este parerea mea...",environment,Negative,"Mi s-a părut că magazinul a devenit un adevărat loc de joacă pentru copii şi adulţi. Este destul de deranjant că trebuie să fii mai atent unde mergi, să nu fii hărţuit de vreun copil, decât să te poţi concentra pe produsele magazinului. Asta e părerea mea...","În schimb, în magazinele din zona de vest a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de vest a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de sud a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de sud a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de sud a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de sud a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de sud a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de sud a oraşului, în magazinele din zona de vest a oraşului, în magazinele din zona de est a oraşului, în magazinele din zona de vest a"
436411,nu aveti anumite produse care se cauta de ceva timp si angajatii in loc sa imi dea o solutie ma incurajeaza sa iau de pe net de la decathlon. As fi preferat sa imi dea o solutie pe loc si sa imi faca ei comanda. Veste de fotbal de culoare galbena pentru adulti nu aveti in magazin de cel putin 2 luni. Ar trebui o gama mai variata de ghete de fotbal pentru adulti si copii de teren sintetic si sala.Sa aduceti produse mai de calitate. Seara cand vine multa lume nu mai sunt produse in raft pentru ca nu mai au timp angajatii sa puna. Cam putin personal la schimbul 2. pe site apare ca magazinul se inchide la 22 dar in realitate se inchide la 21.30,shop diversity; quality; staff availability; shop organization; staff competency,Negative; Negative; Negative; Negative; Negative,nu ai anumite produse care sunt în căutarea pentru un timp și angajații în loc să-mi dea o soluție mă încurajează să obțină de la rețea de la decathlon. Aș fi preferat să-mi dea o soluție pe loc și să mă facă comanda. tricouri de fotbal galben pentru adulți nu au în magazin pentru cel puțin două luni. ar trebui să aibă o gamă mai variată de cizme de fotbal pentru adulți și copii de teren sintetic și sala. pentru a aduce mai multe produse de calitate. când vine seara oamenii nu multe produse sunt pe raft pentru că nu au timp angajați pentru a pune. un pic de personal la a doua schimb pe site-ul că magazinul se închide la 22 dar în realitate se închide la 21.30 apare,"Nu ai avut un anumit produs în căutarea pentru o vreme și angajații, în loc să-mi dea o soluție m-au încurajat să joc de la zece la zece online. Am preferat să-mi dea o soluție pe loc, să-mi comande."
436412,dureaza prea mult livrarea. masurile pentru fiecare brand in parte sunt eronate,delivery; product,Negative; Negative,Măsurătorile pentru fiecare marcă sunt greşite.,"""A fost o perioadă foarte lungă de livrare, fiecare mărcă a fost greșită."
436413,"produsele de la raft nu aveau cutie disponibila, la casa nu erau pungi decat cu 4 ron aproximativ",service,Negative,"Produsele de pe raft nu aveau cutie disponibilă, acasă erau doar pungi de 4 rom.","Nu există cutii de produse pe rafturi, și avem doar aproximativ patru cutii de rom acasă."
436414,Foarte incet s-a desfasurat livrarea. In rest ok.,delivery,Negative,"Naşterea a fost foarte lentă, dar în rest, bine.","Producția a fost lentă, dar în rest, bine."
436417,"O comanda de produse a fost preluata si livrata incomplet dupa 2 saptamani, unul din produse fiind alta marime decat cea comandata. Au fost necesare 4 apeluri pentru a afla ce s-a intamplat cu comanda.",delivery; service; staff competency,Negative; Negative; Negative,"O comandă de produse a fost preluată și livrată incompletă după două săptămâni, unul dintre produse având o dimensiune diferită de cea comandată.","O comandă de produse a fost primită, dar a fost livrată incompletă după două săptămâni, unul dintre produse fiind de dimensiuni diferite de cele comandate."
436418,Livrarea a durat 8 zile din momentul predării la curierul DPD !!!!!!!,delivery,Negative,Livrarea a durat 8 zile de la momentul predării către curierul DPD!!!!!!!,"De la momentul în care a fost trimisă la poliţie, la postul de la secţia de poliţie, a durat opt zile!!!!!!!"
436421,Cec-ul primit pe e-mail nu a mai fost valabil :(,service,Negative,Cecul pe care l-am primit prin poştă nu mai era valabil.,Cecul pe care l-am primit a fost expirat.
436424,"Se poate si mai bine, probabil am prins perioada dintre sezoane.",misc,Neutral,"Poate chiar mai bine, probabil am prins în afara sezonului.","Poate mai bine, poate am prins-o în afara sezonului."
436427,De adus produse de calitate si mult mai tehnice chiar daca sunt mai scumpe....orice as dori sa cumapr trebuie sa dau comanda si sa astelt săptămânii...nu e normal,delivery; quality,Negative; Negative,Să aduc produse de calitate şi mult mai tehnice chiar dacă sunt mai scumpe....tot ce vreau să cumpăr trebuie să comand şi să aştept săptămâni...nu e normal,"În acest caz, este necesar să se folosească tehnologia mai avansată pentru a produce produse de calitate, chiar dacă acestea sunt mai scumpe."
436429,"Am lasat pentru o echilibrare la roata spate, o bicicleta in 4 martie 2018. Preluarea a fost in regula, termenul de ridicare a fost pus de comun acord, pentru data de 9 martie 2018. Inainte de a ma prezenta in 9 martie la magazin, am sunat, ca sa fiu sigur ca nu fac drumul de pomana. Dupa ce am vorbit de 3 ori la receptie nu am putut sa fiu preluat de nimeni de la atelier si nici nu am fost sunat, asa cum mi sa promis. Am fost nevoit sa fac deplasarea. Cand am ajuns, bineinteles ca bicicleta era in aceiasi stare, neatinsa. Am fost rugat sa sun duminica 11 martie cand vine baiatul care se ocupa de biciclete, ceea ce am si facut, insa surpriza, acsta nu venise la lucru la orele 10:45. Am fost rugat sa revin cu un telefon marti in 13 martie, iar cand am facut acest lucru, intr-un tarziu am reusit sa vorbesc cu unul din baieti care mi-a spus ca unica persoana care se ocupa de echilibrari de roti, este in concediu si nu are inlocuitor. Am fost rugat sa revin joi si mi sa spus ca sa prioritizat cerinta mea. Sper ca joi sa pot sa imi recuperez bicicleta. Voi reveni, joi indifferent de cum se vor derula lucrurile.",service; staff competency; staff availability,Negative; Negative; Negative,"Am plecat pentru un echilibru pe roata din spate, o bicicletă pe 4 martie 2018. Preluarea era în ordine, termenul de preluare era stabilit, pentru data de 9 martie 2018. Înainte să mă prezint pe 9 martie la magazin, am sunat, pentru a mă asigura că nu fac călătoria pentru caritate. După ce am vorbit de trei ori la recepție nu am putut fi luat de nimeni din atelier și nu am fost sunat, așa cum am fost promis. A trebuit să fac călătoria. Când am ajuns, bineînțeles că bicicleta era în aceeași stare, eram îngrijorați. Am fost rugat să vin duminică, 11 martie, tipul cu bicicleta, pe care l-am făcut, și, surpriză, nu a venit la ora 10:45. Am fost rugat să revin marți, 13 martie, și când am făcut-o, m-","Am plecat de la spate, pe 4 martie 2018, cu o bicicletă, a fost programată preluarea, data limită de preluare a fost atinsă, 9 martie 2018. Înainte de a apărea la magazin pe 9 martie, am sunat pentru a mă asigura că nu plec în scop caritabil. După ce am vorbit de trei ori la recepție, nu am putut fi luat de nimeni din garaj, nu am fost sunat, așa cum am promis."
