text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"Nu am intalnit niciun angajat pe raion, dar ne-am descurcat.Am avut o singura optiune de culoare pt produsul cumparat, aceeasi culoare ca anul trecut, dar marime diferita.Doamnele de la curatenie ne-au spus sa le facem loc, venisera sa stearga oglinzile, nu conta ca noi probam un articol si voiam sa vizualizam cum ne sta.Casa de marcat functiona foarte incet, aveati probleme cu sistemul. Doar 4 case deschise si coada de 10 persoane.",435916,"{'choices': ['staff availability - negative', 'shop diversity - negative', 'staff competency - negative', 'service - negative']}",22,staff availability; shop diversity; staff competency; service,staff availability; shop diversity; staff competency; service,Negative; Negative; Negative; Negative,manual,"Nu am intalnit niciun angajat pe raion, dar ne-am descurcat.Am avut o singura optiune de culoare pt produsul cumparat, aceeasi culoare ca anul trecut, dar marime diferita.Doamnele de la curatenie ne-au spus sa le facem loc, venisera sa stearga oglinzile, nu conta ca noi probam un articol si voiam sa vizualizam cum ne sta.Casa de marcat functiona foarte incet, aveati probleme cu sistemul. Doar 4 case deschise si coada de 10 persoane."
"Decathlon Sibiu. Sectorul biciclete foarte aglomerat. Personal insuficient sau ma rog, greu de găsit pentru a cere informații.  Toți sunt ocupați.",435919,"{'choices': ['environment - negative', 'staff availability - negative']}",22,environment; staff availability,environment; staff availability,Negative; Negative,manual,"Decathlon Sibiu. Sectorul biciclete foarte aglomerat. Personal insuficient sau ma rog, greu de găsit pentru a cere informații. Toți sunt ocupați."
"Se impune o crestere a schemei de perdonal si produse diversificate! Am cautat produse pentru femei( trening, costne de baie etc....nu am gasit!)",435925,"{'choices': ['shop diversity - negative', 'staff availability - negative']}",22,shop diversity; staff availability,shop diversity; staff availability,Negative; Negative,manual,"Se impune o crestere a schemei de perdonal si produse diversificate! Am cautat produse pentru femei( trening, costne de baie etc....nu am gasit!)"
"Gama de produse oferite este mai mica decat in alte magazine Decathlon, iar preturile difera in cazul unor produse aflate la reducere fata de alte magazine.",435932,"{'choices': ['shop diversity - negative', 'promotions - negative']}",22,shop diversity; promotions,shop diversity; promotions,Negative; Negative,manual,"Gama de produse oferite este mai mica decat in alte magazine Decathlon, iar preturile difera in cazul unor produse aflate la reducere fata de alte magazine."
Era super aglomerat fiind in primele zile de la deschidere. In rest OK. Am gasit ce imi trebuia.,435934,"{'choices': ['environment - negative', 'shop diversity - positive']}",22,environment; shop diversity,environment; shop diversity,Negative; Positive,manual,Era super aglomerat fiind in primele zile de la deschidere. In rest OK. Am gasit ce imi trebuia.
"La magazinul din Timisoara casele au fost mutate, dar din punctul meu de vedere noua lor pozitionare nu e mai buna. Daca se strang mai multe persoane se creeaza cozi haotice.De asemenea as prefera sa existe posibilitatea platilor cu cardul la toate casele.",435937,"{'choices': ['service - negative', 'shop organization - negative']}",22,service; shop organization,service; shop organization,Negative; Negative,manual,"La magazinul din Timisoara casele au fost mutate, dar din punctul meu de vedere noua lor pozitionare nu e mai buna. Daca se strang mai multe persoane se creeaza cozi haotice.De asemenea as prefera sa existe posibilitatea platilor cu cardul la toate casele."
"Rapid,reparație bună, preț mic din păcate personalul puțin cam aglomerat și nu prea reușesc timp de explicații",435940,"{'choices': ['price - positive', 'staff availability - negative', 'service - positive']}",22,price; staff availability; service,price; staff availability; service,Positive; Negative; Positive,manual,"Rapid,reparație bună, preț mic din păcate personalul puțin cam aglomerat și nu prea reușesc timp de explicații"
"Deşi e excelentă ideea de a proba echipamentul sportiv, magazinul are un aspect general haotic (poate era mai ok dacă pista pt. biciclete, trotinete etc.era amenajată în spatele/lateralul magazinului - deseori m-am împiedicat în mijlocul magazinului de copii """"sportivi""""). De asemenea ar fi extrem de utilă uniformizarea parametrilor de pe descrierea produselor (de exemplu la unele ghete e desenat un grafic în care se prezintă gradul de impermeabilitate, în timp ce la altele mi se spune câte ore poți sta încălțat cu ele fără să te uzi). Cred că acestea sunt aspecte pe care le-am menționat şi în chestionarul pe care l-am completat în urmă cu un an sau doi, din păcate nu s-a schimbat nimic... PS. Sunt foarte nemulțumită de faptul că am cumpărat pentru fiica mea (8ani) o pereche de ghete pt.iarnă cu grad 3 din 5 de impermeabilitate şi e mereu udă la picioare (adică nu-s deloc impermeabile, ba chiar parcă """"sug"""" apa); aş cumpăra o pereche de ghete 100% impermeabile, dar nu aveți...",435942,"{'choices': ['environment - negative', 'product - negative', 'service - positive', 'service - negative', 'shop organization - negative']}",22,environment; product; service; service; shop organization,environment; product; service; shop organization,Negative; Negative; Positive; Negative; Negative,manual,"Deși e excelentă ideea de a proba echipamentul sportiv, magazinul are un aspect general haotic (poate era mai ok dacă pista pt. biciclete, trotinete etc.era amenajată în spatele/lateralul magazinului - deseori m-am împiedicat în mijlocul magazinului de copii """"sportivi""""). De asemenea ar fi extrem de utilă uniformizarea parametrilor de pe descrierea produselor (de exemplu la unele ghete e desenat un grafic în care se prezintă gradul de impermeabilitate, în timp ce la altele mi se spune câte ore poți sta încălțat cu ele fără să te uzi). Cred că acestea sunt aspecte pe care le-am menționat și în chestionarul pe care l-am completat în urmă cu un an sau doi, din păcate nu s-a schimbat nimic... PS. Sunt foarte nemulțumită de faptul că am cumpărat pentru fiica mea (8ani) o pereche de ghete pt.iarnă cu grad 3 din 5 de impermeabilitate și e mereu udă la picioare (adică nu-s deloc impermeabile, ba chiar parcă """"sug"""" apa); aș cumpăra o pereche de ghete 100% impermeabile, dar nu aveți..."
"Scanarea cosului nu functiona si obliga casierul sa lucreze de 2 ori, deci rezulta un timp de asteptare mai mare la casa. Sistemul de a comunica prin telefon la o distanta de 5 metri  era inutil. Produse putine la ramura rugby .  provin dintr-un oras unde inca nu exista magazin Decathlon si imi comand multe produse online de la un lant englezesc .  Incercati sa mariti vanzarile online printr-o politica corespunzatoare si foarte deschisa.",435944,"{'choices': ['service - negative', 'shop diversity - negative']}",22,service; shop diversity,service; shop diversity,Negative; Negative,manual,"Scanarea cosului nu functiona si obliga casierul sa lucreze de 2 ori, deci rezulta un timp de asteptare mai mare la casa. Sistemul de a comunica prin telefon la o distanta de 5 metri era inutil. Produse putine la ramura rugby . provin dintr-un oras unde inca nu exista magazin Decathlon si imi comand multe produse online de la un lant englezesc . Incercati sa mariti vanzarile online printr-o politica corespunzatoare si foarte deschisa."
"Am găsit ceea ce aveam nevoie, cu toate ca era înaintea Crăciunului.  Mai greu cu personalul după care am alergat puțin,  însă ei strângeau după alți oameni,  deci nu era vina lor.",435946,"{'choices': ['shop diversity - positive', 'staff availability - negative']}",22,shop diversity; staff availability,shop diversity; staff availability,Positive; Negative,manual,"Am găsit ceea ce aveam nevoie, cu toate ca era înaintea Crăciunului. Mai greu cu personalul după care am alergat puțin, însă ei strângeau după alți oameni, deci nu era vina lor."
"Produse bune, calitative  dar magazinul putin imprastiat. Unele preturi la produse lipseau. Probleme la comanda online, nu a fost procesata de sistem dar personalul magazinului a fost foarte amabil si am rezolvat problema.",435949,"{'choices': ['product - positive', 'quality - positive', 'tech support - negative', 'staff competency - positive', 'shop organization - negative']}",22,product; quality; tech support; staff competency; shop organization,product; quality; tech support; staff competency; shop organization,Positive; Positive; Negative; Positive; Negative,manual,"Produse bune, calitative dar magazinul putin imprastiat. Unele preturi la produse lipseau. Probleme la comanda online, nu a fost procesata de sistem dar personalul magazinului a fost foarte amabil si am rezolvat problema."
"momentan nu am ceva de adaugat, per total sunt multumit.",435950,misc - neutral,22,misc,misc,Neutral,manual,"momentan nu am ceva de adaugat, per total sunt multumit."
Sungura persoana care a interactionat cu mine a fost casiera (foarte zambitoare si amabila).Restul personalului - invizibil.,435953,"{'choices': ['staff competency - positive', 'staff availability - negative']}",22,staff competency; staff availability,staff competency; staff availability,Positive; Negative,manual,Sungura persoana care a interactionat cu mine a fost casiera (foarte zambitoare si amabila).Restul personalului - invizibil.
"buna ziua,am facut asera comanda on line,  am primito email de inregistrare OECBTUVET , dar  pe contul meu decathlon nu mai sunt detalii despre comanda si nu sa poate urmari comanda pe internet ..... zice  ca informatile introduse nu exista pe baza de date. vreau mai multe informatie despre status comanda si timp de livrare.Va multumesc",435956,tech support - negative,22,tech support,tech support,Negative,manual,"buna ziua,am facut asera comanda on line, am primito email de inregistrare OECBTUVET , dar pe contul meu decathlon nu mai sunt detalii despre comanda si nu sa poate urmari comanda pe internet ..... zice ca informatile introduse nu exista pe baza de date. vreau mai multe informatie despre status comanda si timp de livrare.Va multumesc"
"Curatenia lasa de dorit si f.multe produse imprastiate(acest lucru nu neaparat din vina d-voastra).Accesul vizitatorilor la biciclete,trotinete,skateboard-uri etc. cu care se deplaseaza prin magazin,nu creeaza un confort ptr.ceilalti clienti!!!",435957,"{'choices': ['shop organization - negative', 'environment - negative']}",22,shop organization; environment,shop organization; environment,Negative; Negative,manual,"Curatenia lasa de dorit si f.multe produse imprastiate(acest lucru nu neaparat din vina d-voastra).Accesul vizitatorilor la biciclete,trotinete,skateboard-uri etc. cu care se deplaseaza prin magazin,nu creeaza un confort ptr.ceilalti clienti!!!"
"Sunt foarte multumit de calitatea produselor,cat si de promptitudinea livrarii.",435959,"{'choices': ['quality - positive', 'delivery - positive']}",22,quality; delivery,quality; delivery,Positive; Positive,manual,"Sunt foarte multumit de calitatea produselor,cat si de promptitudinea livrarii."
Este de apreciat promptitudinea cu care se gestioneaza comenzile pentru produsele care nu se regasesc pe stoc.,435960,delivery - positive,22,delivery,delivery,Positive,manual,Este de apreciat promptitudinea cu care se gestioneaza comenzile pentru produsele care nu se regasesc pe stoc.
"Livrare prompta, produse de calitate si la un pret rezonabil.Va multumim!",435963,"{'choices': ['delivery - positive', 'quality - positive', 'price - positive']}",22,delivery; quality; price,delivery; quality; price,Positive; Positive; Positive,manual,"Livrare prompta, produse de calitate si la un pret rezonabil.Va multumim!"
"Nu prea se gasesc lucratori care sa te indrume sau cu care sa te consulti. Raionul de pescuit arata ca dupa un tsunami, indiferent de ziua si ora la care mergi in magazin.",435968,"{'choices': ['shop organization - negative', 'staff availability - negative', 'staff competency - negative']}",22,shop organization; staff availability; staff competency,shop organization; staff availability; staff competency,Negative; Negative; Negative,manual,"Nu prea se gasesc lucratori care sa te indrume sau cu care sa te consulti. Raionul de pescuit arata ca dupa un tsunami, indiferent de ziua si ora la care mergi in magazin."
Tot ce e mai bun si pe plac am gasit la DECATHLON,435973,misc - neutral,22,misc,misc,Neutral,manual,Tot ce e mai bun si pe plac am gasit la DECATHLON
