text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
As prefera ca site-ul sa aibe stocul updatat cu produsele existente in oferta. Mi sa intamplat nu o data ca un produs parea disponibil dar am fost sunat ca produsul nu mai e disponibil.,436155,shop organization - negative,22,shop organization,shop organization,Negative,manual,As prefera ca site-ul sa aibe stocul updatat cu produsele existente in oferta. Mi sa intamplat nu o data ca un produs parea disponibil dar am fost sunat ca produsul nu mai e disponibil.
As sugera mai multa organizare (pentru a se deschide mai multe case) in momentul in care se aglomereaza.,436156,service - negative,22,service,service,Negative,manual,As sugera mai multa organizare (pentru a se deschide mai multe case) in momentul in care se aglomereaza.
Ma bucur ca avem in Bacau un Decathlon. Voi achizitiona si alte produse pentru mine si familie. Sper sa ma bucure la fel de mult ca bicicleta cumparata de curand.,436157,product - positive,22,product,product,Positive,manual,Ma bucur ca avem in Bacau un Decathlon. Voi achizitiona si alte produse pentru mine si familie. Sper sa ma bucure la fel de mult ca bicicleta cumparata de curand.
"E super ca e foarte compact si poti sa-l iei oriunde. Absoarbe multa apa. Singurul dezavantaj este ca dureaza pana te obisnuiesti cu el. Nu aluneca pe piele, deci e nevoie sa te tamponezi cu el ca sa te usuci.",436158,"{'choices': ['product - positive', 'product - negative']}",22,product; product,product,Positive; Negative,manual,"E super ca e foarte compact si poti sa-l iei oriunde. Absoarbe multa apa. Singurul dezavantaj este ca dureaza pana te obisnuiesti cu el. Nu aluneca pe piele, deci e nevoie sa te tamponezi cu el ca sa te usuci."
"Inainte sa vizitez magazinul Decathlon din BV , ne-am  documentat  pe internet despre anumite produse , atat incaltaminte cat si imbracaminte . Cand am ajuns la magazin am constatat ca nu sunt marimile dorite dar avand in vedere ca la raionul de incaltaminte era plin ,m-am gandit ca  poate noi am ajuns tarziu iar la imbracaminte nu era aglomerat si tot nu am gasit ce ne-am propus sa cumparam.",436159,shop organization - negative,22,shop organization,shop organization,Negative,manual,"Inainte sa vizitez magazinul Decathlon din BV , ne-am documentat pe internet despre anumite produse , atat incaltaminte cat si imbracaminte . Cand am ajuns la magazin am constatat ca nu sunt marimile dorite dar avand in vedere ca la raionul de incaltaminte era plin ,m-am gandit ca poate noi am ajuns tarziu iar la imbracaminte nu era aglomerat si tot nu am gasit ce ne-am propus sa cumparam."
"Vrem o perioada de reduceri,asa cum se practica si la alte magazine.",436160,promotions - negative,22,promotions,promotions,Negative,manual,"Vrem o perioada de reduceri,asa cum se practica si la alte magazine."
Am fost in Cluj la Decathlon este de doua oei m-ai aprovizionat cu poduse si promoti am gasit si la articolele de pescuit toata gama de produse CPK.LA ARTICOLE de pescuit  calitatea betelor si mulinetelor pentru crap este slaba nu sunt performante.calitatea lanternelor de cap pentru pescuit nocturn este slaba.(neperformante)M-ai multe promotiI la articole de pescuit,436161,"{'choices': ['promotions - positive', 'quality - negative', 'shop diversity - positive', 'shop diversity - negative']}",22,promotions; quality; shop diversity; shop diversity,promotions; quality; shop diversity,Positive; Negative; Positive; Negative,manual,Am fost in Cluj la Decathlon este de doua oei m-ai aprovizionat cu poduse si promoti am gasit si la articolele de pescuit toata gama de produse CPK.LA ARTICOLE de pescuit calitatea betelor si mulinetelor pentru crap este slaba nu sunt performante.calitatea lanternelor de cap pentru pescuit nocturn este slaba.(neperformante)M-ai multe promotiI la articole de pescuit
"O imbunatatire in ce priveste gama de articole, sunt foarte putine.",436162,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,"O imbunatatire in ce priveste gama de articole, sunt foarte putine."
Dupa ce am cercetat piata am considerat ca este cea mai bun aoptiune. Daca vrei un aparat de ramat cu care sa iti mentii tonusul muscular atunci este o alegere buna... nu stiu sa fac comparatie cu unul profesional si nici nu cred ca ma intereseaza,436163,product - positive,22,product,product,Positive,manual,Dupa ce am cercetat piata am considerat ca este cea mai bun aoptiune. Daca vrei un aparat de ramat cu care sa iti mentii tonusul muscular atunci este o alegere buna... nu stiu sa fac comparatie cu unul profesional si nici nu cred ca ma intereseaza
Am cautat incaltaminte pt. copii.Din pacate a trebuit sa cautam in 3 sau 4 locuri diferite in mag.pt.ca incaltamintea e expusa in locuri diferite functie de destinatia ei.Asta ne-a consumat timp si a fost destul de stresant sa tot intrebam personalul unde e aia sau aia.Pt. noi ar fi mult mai simplu daca ar fi expusa toata incaltamintea in acelasi loc.In rest suntem clienti Decatlon.,436164,shop organization - negative,22,shop organization,shop organization,Negative,manual,Am cautat incaltaminte pt. copii.Din pacate a trebuit sa cautam in 3 sau 4 locuri diferite in mag.pt.ca incaltamintea e expusa in locuri diferite functie de destinatia ei.Asta ne-a consumat timp si a fost destul de stresant sa tot intrebam personalul unde e aia sau aia.Pt. noi ar fi mult mai simplu daca ar fi expusa toata incaltamintea in acelasi loc.In rest suntem clienti Decatlon.
am folosit acest produs insa nu foarte intens. Am prins ceva bibani cu el insa trebuie sa mai insist.,436165,product - neutral,22,product,product,Neutral,manual,am folosit acest produs insa nu foarte intens. Am prins ceva bibani cu el insa trebuie sa mai insist.
Foarte putine produse pentru escalada si personalul nu poate da recomandari foarte utile legate de acest domeniu.,436166,"{'choices': ['shop diversity - negative', 'staff competency - negative']}",22,shop diversity; staff competency,shop diversity; staff competency,Negative; Negative,manual,Foarte putine produse pentru escalada si personalul nu poate da recomandari foarte utile legate de acest domeniu.
"Nu am primit factura la produsul comandat si pachetul avea ambalajul stivit ! Cand am intrebat de factura... cel de la firma de curierat a facut ochii mari de parca eram ,,un curios,, ce nu stie ca traieste in Romania !!!??? Pacat ca produsele sunt peste media celor comercializate in tara !",436167,"{'choices': ['service - negative', 'product - positive', 'delivery - negative']}",22,service; product; delivery,service; product; delivery,Negative; Positive; Negative,manual,"Nu am primit factura la produsul comandat si pachetul avea ambalajul stivit ! Cand am intrebat de factura... cel de la firma de curierat a facut ochii mari de parca eram ,,un curios,, ce nu stie ca traieste in Romania !!!??? Pacat ca produsele sunt peste media celor comercializate in tara !"
"Sunt fff multumita de calitatea produselor,marimile corespund,daca chiar iti doresti ceva de calitate la dechatlon gasesti orice",436168,"{'choices': ['product - positive', 'quality - positive', 'shop diversity - positive']}",22,product; quality; shop diversity,product; quality; shop diversity,Positive; Positive; Positive,manual,"Sunt fff multumita de calitatea produselor,marimile corespund,daca chiar iti doresti ceva de calitate la dechatlon gasesti orice"
Varietate redusă de produse de îmbrăcăminte și încălțăminte pentru copii.,436169,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,Varietate redusă de produse de îmbrăcăminte și încălțăminte pentru copii.
Foarte greu am gasit un loc pe scaunele de probat pantofii sport.,436170,shop organization - negative,22,shop organization,shop organization,Negative,manual,Foarte greu am gasit un loc pe scaunele de probat pantofii sport.
"As fi mai multumit ,daca ati fi avut o gama mai larga de produse pentru pescuitul cu naluci.",436171,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,"As fi mai multumit ,daca ati fi avut o gama mai larga de produse pentru pescuitul cu naluci."
"Cam aglomerat. În plus, ieșirea către galeria comercială a fost blocată și transformată în depozit.",436172,"{'choices': ['environment - negative', 'shop organization - negative']}",22,environment; shop organization,environment; shop organization,Negative; Negative,manual,"Cam aglomerat. În plus, ieșirea către galeria comercială a fost blocată și transformată în depozit."
"Imi place formatul magazinului, faptul ca exista spatiu si nu esti inghesuit intre rafturi.",436173,shop organization - positive,22,shop organization,shop organization,Positive,manual,"Imi place formatul magazinului, faptul ca exista spatiu si nu esti inghesuit intre rafturi."
Produse buna ÎnsăLipsa multor produse pe stoc în Romania este un inconvenient major!! Iar termenele de livrare indelungate pentru cele din Franța sunt bonusul la lipsa stocurilor.,436174,"{'choices': ['product - positive', 'shop diversity - negative', 'delivery - negative']}",22,product; shop diversity; delivery,product; shop diversity; delivery,Positive; Negative; Negative,manual,Produse buna ÎnsăLipsa multor produse pe stoc în Romania este un inconvenient major!! Iar termenele de livrare indelungate pentru cele din Franța sunt bonusul la lipsa stocurilor.
"Sunt angajati care stiu ceea ce vand, dar din pacate nu toti.",436175,"{'choices': ['staff competency - positive', 'staff competency - negative']}",22,staff competency; staff competency,staff competency,Positive; Negative,manual,"Sunt angajati care stiu ceea ce vand, dar din pacate nu toti."
Daca s ar mai imbunatati timpul de pregatire a comenzilor si de expediere ar fi o experienta excelenta !,436176,delivery - negative,22,delivery,delivery,Negative,manual,Daca s ar mai imbunatati timpul de pregatire a comenzilor si de expediere ar fi o experienta excelenta !
"Ati putea face mai multe oferte, mai multe cabine de proba.",436177,"{'choices': ['promotions - negative', 'shop organization - negative']}",22,promotions; shop organization,promotions; shop organization,Negative; Negative,manual,"Ati putea face mai multe oferte, mai multe cabine de proba."
Magazinul are o oferta larga de produse  la preturi bune.,436178,"{'choices': ['price - positive', 'shop diversity - positive']}",22,price; shop diversity,price; shop diversity,Positive; Positive,manual,Magazinul are o oferta larga de produse la preturi bune.
"Magazinul online este o mare dezamăgire. Am efectuat o comanda online si la 3 zile după efectuarea comenzii, nimeni nu știa să-mi ofere detalii despre livrare... am scris un mail pe adresa de contact magazin online in care solicităm detalii... nu am primit nici un răspuns! Feed-back = Zero!!!Am fost nevoit să refac telefonic aceeași comanda prin amabilitatea angajaților din magazinul Sibiu, aceștia ajutandu-ma să achiziționez produsul dorit!Concluzie: nu recomand magazinul online!!!",436179,"{'choices': ['staff competency - negative', 'staff competency - positive', 'tech support - negative']}",22,staff competency; staff competency; tech support,staff competency; tech support,Negative; Positive; Negative,manual,"Magazinul online este o mare dezamăgire. Am efectuat o comanda online si la 3 zile după efectuarea comenzii, nimeni nu știa să-mi ofere detalii despre livrare... am scris un mail pe adresa de contact magazin online in care solicităm detalii... nu am primit nici un răspuns! Feed-back = Zero!!!Am fost nevoit să refac telefonic aceeași comanda prin amabilitatea angajaților din magazinul Sibiu, aceștia ajutandu-ma să achiziționez produsul dorit!Concluzie: nu recomand magazinul online!!!"
Lipsesc foarte multe produse comparat cu alte magazine din tara.,436180,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,Lipsesc foarte multe produse comparat cu alte magazine din tara.
unele produse trebuie cautate fff intens. personalul este destul de putin,436181,"{'choices': ['staff availability - negative', 'shop organization - negative']}",22,staff availability; shop organization,staff availability; shop organization,Negative; Negative,manual,unele produse trebuie cautate fff intens. personalul este destul de putin
Mi-AS FI DORIT SA GASESC IN MAGAZIN MAI MULTE PRODUSE REDUSE DE PE SITE.,436182,shop organization - negative,22,shop organization,shop organization,Negative,manual,Mi-AS FI DORIT SA GASESC IN MAGAZIN MAI MULTE PRODUSE REDUSE DE PE SITE.
